Simulation,Step,Space,Star,Planet,Asteroid,Energy,Black_Hole,Antimatter
0,605,23999,570,787,2690,1001,10953,0
0,606,23980,571,782,2688,986,10993,0
0,607,23946,568,781,2680,991,11034,0
0,608,23925,568,778,2678,978,11073,0
0,609,23907,566,777,2675,965,11110,0
0,610,23882,565,774,2665,955,11159,0
0,611,23853,562,775,2654,957,11199,0
0,612,23816,559,773,2640,961,11251,0
0,613,23794,555,768,2637,963,11283,0
0,614,23793,552,762,2634,937,11322,0
0,615,23761,554,759,2617,935,11374,0
0,616,23752,550,757,2607,926,11408,0
0,617,23728,552,754,2598,928,11440,0
0,618,23693,552,753,2589,932,11481,0
0,619,23689,549,752,2582,925,11503,0
0,620,23655,549,751,2575,920,11550,0
0,621,23621,549,752,2575,921,11582,0
0,622,23594,549,752,2574,922,11609,0
0,623,23567,549,753,2567,916,11648,0
0,624,23542,547,751,2559,919,11682,0
0,625,23516,547,748,2546,921,11722,0
0,626,23498,545,745,2539,918,11755,0
0,627,23479,543,746,2533,904,11795,0
0,628,23443,542,744,2529,908,11834,0
0,629,23424,541,743,2528,891,11873,0
0,630,23388,541,739,2528,887,11917,0
0,631,23350,541,736,2519,890,11964,0
0,632,23321,540,736,2519,883,12001,0
0,633,23300,540,734,2503,874,12049,0
0,634,23268,538,731,2493,871,12099,0
0,635,23252,536,731,2483,864,12134,0
0,636,23206,534,731,2476,866,12187,0
0,637,23158,534,728,2472,866,12242,0
0,638,23124,535,727,2464,865,12285,0
0,639,23079,533,725,2460,874,12329,0
0,640,23061,534,719,2452,861,12373,0
0,641,23031,533,717,2454,856,12409,0
0,642,22997,533,716,2445,861,12448,0
0,643,22970,534,714,2438,863,12481,0
0,644,22932,534,716,2427,854,12537,0
0,645,22916,535,716,2417,851,12565,0
0,646,22890,535,719,2412,840,12604,0
0,647,22870,533,716,2407,841,12633,0
0,648,22838,533,718,2393,841,12677,0
0,649,22810,534,714,2391,833,12718,0
0,650,22779,533,712,2384,836,12756,0
0,651,22756,532,710,2380,831,12791,0
0,652,22715,531,709,2370,830,12845,0
0,653,22688,529,708,2357,823,12895,0
0,654,22661,526,707,2342,825,12939,0
0,655,22622,526,707,2335,826,12984,0
0,656,22594,525,706,2326,829,13020,0
0,657,22582,523,704,2317,812,13062,0
0,658,22560,520,706,2309,810,13095,0
0,659,22525,519,706,2302,812,13136,0
0,660,22502,516,706,2288,810,13178,0
0,661,22453,516,703,2285,819,13224,0
0,662,22408,514,705,2278,828,13267,0
0,663,22361,512,703,2277,823,13324,0
0,664,22315,509,700,2265,838,13373,0
0,665,22283,507,699,2256,837,13418,0
0,666,22253,505,696,2253,835,13458,0
0,667,22221,507,690,2243,834,13505,0
0,668,22181,509,690,2234,834,13552,0
0,669,22158,508,685,2226,830,13593,0
0,670,22138,506,682,2221,826,13627,0
0,671,22112,505,683,2211,814,13675,0
0,672,22074,505,684,2203,814,13720,0
0,673,22045,503,687,2192,824,13749,0
0,674,22016,502,686,2192,815,13789,0
0,675,21975,501,685,2187,816,13836,0
0,676,21953,500,680,2177,811,13879,0
0,677,21912,499,677,2170,832,13910,0
0,678,21900,499,674,2161,818,13948,0
0,679,21853,496,672,2152,825,14002,0
0,680,21820,495,671,2149,823,14042,0
0,681,21805,492,671,2142,813,14077,0
0,682,21783,493,668,2133,807,14116,0
0,683,21743,492,664,2130,807,14164,0
0,684,21706,493,663,2126,816,14196,0
0,685,21681,492,662,2123,805,14237,0
0,686,21635,492,659,2123,813,14278,0
0,687,21604,491,654,2114,816,14321,0
0,688,21569,492,652,2110,811,14366,0
0,689,21536,490,650,2110,811,14403,0
0,690,21506,490,645,2105,811,14443,0
0,691,21481,489,644,2098,803,14485,0
0,692,21441,487,642,2095,792,14543,0
0,693,21432,488,639,2085,778,14578,0
0,694,21410,490,635,2076,780,14609,0
0,695,21377,487,634,2073,783,14646,0
0,696,21368,484,632,2058,772,14686,0
0,697,21332,486,629,2053,774,14726,0
0,698,21304,486,626,2044,772,14768,0
0,699,21249,486,625,2042,764,14834,0
0,700,21213,485,622,2039,762,14879,0
0,701,21175,485,619,2033,757,14931,0
0,702,21126,482,618,2024,763,14987,0
0,703,21098,478,615,2017,765,15027,0
0,704,21063,478,614,2007,762,15076,0
0,705,21028,480,610,2008,760,15114,0
0,706,20982,475,610,2000,771,15162,0
0,707,20953,474,603,1992,775,15203,0
0,708,20934,474,600,1985,773,15234,0
0,709,20902,475,597,1978,762,15286,0
0,710,20868,474,592,1973,766,15327,0
0,711,20846,472,589,1966,758,15369,0
0,712,20790,470,589,1964,764,15423,0
0,713,20756,472,584,1958,764,15466,0
0,714,20697,473,581,1952,782,15515,0
0,715,20654,474,575,1953,779,15565,0
0,716,20627,471,571,1948,781,15602,0
0,717,20607,470,569,1934,772,15648,0
0,718,20591,469,566,1927,764,15683,0
0,719,20557,468,566,1921,772,15716,0
0,720,20525,469,563,1914,774,15755,0
0,721,20488,467,560,1905,774,15806,0
0,722,20459,463,556,1901,771,15850,0
0,723,20445,461,555,1886,758,15895,0
0,724,20415,461,552,1886,756,15930,0
0,725,20397,460,552,1878,745,15968,0
0,726,20375,456,551,1874,747,15997,0
0,727,20337,454,548,1869,740,16052,0
0,728,20297,453,546,1862,736,16106,0
0,729,20246,451,543,1853,742,16165,0
0,730,20215,447,541,1854,739,16204,0
0,731,20190,445,538,1848,733,16246,0
0,732,20146,444,537,1842,737,16294,0
0,733,20115,442,537,1829,733,16344,0
0,734,20076,442,536,1825,732,16389,0
0,735,20046,440,535,1818,730,16431,0
0,736,20010,438,534,1818,718,16482,0
0,737,19963,437,532,1812,718,16538,0
0,738,19948,434,528,1798,707,16585,0
0,739,19915,432,527,1790,703,16633,0
0,740,19885,430,524,1786,694,16681,0
0,741,19850,427,524,1784,687,16728,0
0,742,19824,423,524,1777,676,16776,0
0,743,19791,424,522,1770,667,16826,0
0,744,19748,423,521,1766,664,16878,0
0,745,19724,424,517,1760,657,16918,0
0,746,19663,421,517,1750,676,16973,0
0,747,19634,419,514,1743,672,17018,0
0,748,19617,417,513,1738,660,17055,0
0,749,19571,413,516,1737,661,17102,0
